1,Thu Aug 19 21:54:38 2021,125094,car,2,4856,PC7C042B7,Unnamed: 0,Thu
2143,Sat Aug 14 16:02:27 2021,4294166,CAR,2,4011,PC680DEC6,214.0,Sat
2144,Mon Aug  9 00:30:48 2021,1887449,TRUCK,4,4245,PC6594AD4,214.0,Mon
2145,Fri Aug 20 15:24:07 2021,9615686,TRUCK,4,4458,PCECEBBFA,214.0,Fri
2146,Wed Aug 11 01:21:58 2021,9437722,CAR,2,4282,PCCE002E5,214.0,Wed
2147,Sun Aug 22 05:42:55 2021,2372992,VAN,2,4851,PC0954183,214.0,Sun
2148,Thu Aug 12 07:31:11 2021,2155314,CAR,2,4832,PC34ECAB5,214.0,Thu
2149,Mon Aug  9 18:12:12 2021,345607,TRUCK,4,4938,PC6C57ED3,214.0,Mon
2150,Sun Aug 22 01:32:14 2021,7953402,TRUCK,4,4058,PC3415EA4,215.0,Sun
2151,Wed Aug 11 06:57:54 2021,4656681,CAR,2,4974,PCDEB8E32,215.0,Wed
2152,Thu Jul 29 18:38:32 2021,4833476,CAR,2,4553,PC1D57D7F,215.0,Thu
2153,Fri Aug 13 21:54:30 2021,9215337,CAR,2,4866,PC3137434,215.0,Fri
2154,Mon Aug 16 19:57:05 2021,8707404,CAR,2,4552,PC05BD3DF,215.0,Mon
2155,Sat Jul 31 16:25:44 2021,2821493,CAR,2,4537,PC10C700F,215.0,Sat
2156,Sun Aug  8 23:53:38 2021,6617350,CAR,2,4854,PCB6F1968,215.0,Sun
2157,Thu Jul 29 12:10:37 2021,8111033,CAR,2,4398,PCE60D320,215.0,Thu
2158,Fri Aug 13 13:52:44 2021,6903526,CAR,2,4843,PC400DFFE,215.0,Fri
2159,Mon Aug  9 02:52:47 2021,2288787,TRUCK,4,4739,PC07289CF,215.0,Mon
2160,Thu Aug 12 02:03:16 2021,3372970,CAR,2,4442,PC05C2F86,216.0,Thu
2161,Mon Aug  2 03:54:08 2021,9392194,TRUCK,4,4686,PCD6E5E77,216.0,Mon
2162,Tue Aug 17 01:07:02 2021,8906006,CAR,2,4755,PC628DCED,216.0,Tue
2163,Thu Aug 12 05:33:27 2021,3153972,CAR,2,4849,PCF764517,216.0,Thu
2164,Sat Jul 31 08:09:29 2021,9293894,CAR,2,4537,PC10C700F,216.0,Sat
2165,Sun Aug  8 04:03:06 2021,2981230,TRUCK,4,4009,PCF984421,216.0,Sun
2166,Wed Aug  4 10:15:55 2021,1206033,VAN,2,4297,PCDE89544,216.0,Wed
2167,Sat Aug 14 00:04:32 2021,5581235,CAR,2,4007,PCDF9F773,216.0,Sat
2168,Fri Jul 30 05:06:05 2021,6890813,CAR,2,4977,PCB077F18,216.0,Fri
2169,Sat Aug 14 01:27:39 2021,5523943,TRUCK,4,4571,PC2308E9E,216.0,Sat
2170,Wed Aug 18 23:35:20 2021,7211084,CAR,2,4771,PC71FE98A,217.0,Wed
2171,Tue Aug 10 02:50:04 2021,4668352,VAN,2,4148,PCDFBBEBB,217.0,Tue
2172,Wed Aug 11 13:04:40 2021,9245919,TRUCK,4,4240,PC72FE04B,217.0,Wed
2173,Sat Aug 21 10:03:43 2021,7087231,CAR,2,4957,PC8DFFE65,217.0,Sat
2174,Thu Aug 12 16:20:40 2021,2373397,TRUCK,4,4066,PC883FCA9,217.0,Thu
2175,Thu Aug 12 21:47:00 2021,9280314,TRUCK,4,4458,PCECEBBFA,217.0,Thu
2176,Thu Aug 12 01:06:19 2021,6953648,CAR,2,4353,PC79BCF60,217.0,Thu
2177,Thu Aug 19 08:38:44 2021,9844808,VAN,2,4645,PC14FBE4A,217.0,Thu
2178,Sun Aug 22 09:56:59 2021,2912799,CAR,2,4422,PCF514246,217.0,Sun
2179,Thu Aug 12 09:03:01 2021,9581849,CAR,2,4529,PC3FAA264,217.0,Thu
2180,Tue Aug 17 01:50:14 2021,8120264,TRUCK,4,4236,PC5212DD0,218.0,Tue
2181,Tue Aug 17 12:16:16 2021,3694295,TRUCK,4,4853,PC214FB8E,218.0,Tue
2182,Wed Aug 18 05:43:37 2021,2389893,TRUCK,4,4551,PCCA5979C,218.0,Wed
2183,Tue Aug 17 15:11:31 2021,5946648,CAR,2,4574,PCC1F6F13,218.0,Tue
2184,Thu Aug 19 08:26:08 2021,3566529,CAR,2,4681,PCBEB4D23,218.0,Thu
2185,Thu Aug  5 04:54:53 2021,277238,TRUCK,4,4412,PC821BC98,218.0,Thu
2186,Tue Aug  3 13:10:25 2021,4471891,TRUCK,4,4153,PC88C655C,218.0,Tue
2187,Tue Aug 10 13:36:26 2021,725240,CAR,2,4659,PC5549650,218.0,Tue
2188,Wed Aug 18 04:47:56 2021,6773300,VAN,2,4078,PC8473A64,218.0,Wed
2189,Sat Aug  7 22:13:18 2021,1935614,TRUCK,4,4123,PCDE850D8,218.0,Sat
2190,Mon Aug 16 18:21:52 2021,26785,CAR,2,4066,PC883FCA9,219.0,Mon
2191,Sun Aug 15 11:24:24 2021,3598105,CAR,2,4840,PC49BFB36,219.0,Sun
2192,Sun Aug 22 12:34:23 2021,6166301,CAR,2,4206,PCAC34A40,219.0,Sun
2193,Tue Aug 10 05:25:23 2021,1852572,TRUCK,4,4099,PC97F19B1,219.0,Tue
2194,Sat Aug  7 10:02:00 2021,9588742,CAR,2,4945,PC95BD14B,219.0,Sat
2195,Wed Aug 18 11:04:22 2021,1877131,TRUCK,4,4975,PC818101A,219.0,Wed
2196,Tue Aug 10 09:19:56 2021,4866848,CAR,2,4339,PCDE1D204,219.0,Tue
2197,Sat Jul 31 00:14:28 2021,6610284,CAR,2,4841,PCE45DE8D,219.0,Sat
2198,Fri Aug  6 18:36:55 2021,5886598,VAN,2,4143,PC5F47DCF,219.0,Fri
2199,Mon Aug  2 06:52:10 2021,2013160,TRUCK,4,4009,PCF984421,219.0,Mon
2200,Mon Aug  9 01:55:56 2021,9763572,VAN,2,4744,PC78EF0B5,220.0,Mon
2201,Tue Aug  3 18:29:25 2021,433535,VAN,2,4697,PCFDB2BA6,220.0,Tue
2202,Thu Aug 19 12:05:07 2021,5115359,TRUCK,4,4429,PC65E7991,220.0,Thu
2203,Thu Aug 12 14:43:33 2021,8914873,CAR,2,4792,PC3E35002,220.0,Thu
2204,Wed Aug  4 05:35:13 2021,5822513,TRUCK,4,4280,PC03A5F23,220.0,Wed
2205,Fri Jul 30 16:44:30 2021,9127899,VAN,2,4384,PC59A33DE,220.0,Fri
2206,Wed Aug 11 10:55:54 2021,7996756,TRUCK,4,4173,PC0EB640E,220.0,Wed
2207,Mon Aug  9 06:33:18 2021,1581967,CAR,2,4656,PC63844BC,220.0,Mon
2208,Mon Aug  2 17:00:47 2021,9880175,CAR,2,4343,PC0F6325D,220.0,Mon
2209,Sun Aug  1 10:19:00 2021,6272381,CAR,2,4225,PCC1ED0C5,220.0,Sun
2210,Mon Aug 16 10:25:19 2021,3399227,CAR,2,4142,PC7ACFF7C,221.0,Mon
2211,Sun Aug  8 04:58:45 2021,1050893,CAR,2,4215,PC4C76F48,221.0,Sun
2212,Sun Aug  8 15:45:06 2021,7748771,CAR,2,4266,PC39B17A9,221.0,Sun
2213,Mon Aug 16 21:02:56 2021,5828541,CAR,2,4923,PC8A7A22A,221.0,Mon
2214,Sat Jul 31 11:25:20 2021,3069018,TRUCK,4,4480,PC9A343F9,221.0,Sat
2215,Thu Aug 12 04:22:30 2021,2606722,VAN,2,4107,PC7607A5D,221.0,Thu
2216,Tue Aug 17 20:38:13 2021,1794651,CAR,2,4581,PCC347465,221.0,Tue
2217,Wed Aug 11 09:25:28 2021,3888376,VAN,2,4831,PC0EC3E54,221.0,Wed
2218,Sun Aug 22 16:17:43 2021,495976,CAR,2,4605,PCEB27C63,221.0,Sun
2219,Sat Aug  7 19:08:26 2021,6054974,CAR,2,4045,PCE952492,221.0,Sat
2220,Thu Jul 29 13:51:21 2021,1461491,CAR,2,4352,PC99B9343,222.0,Thu
2221,Wed Aug  4 02:15:42 2021,2653649,CAR,2,4965,PCA0BAE0F,222.0,Wed
2222,Thu Jul 29 18:56:21 2021,41829,CAR,2,4843,PC400DFFE,222.0,Thu
2223,Tue Aug 10 21:59:48 2021,2787072,CAR,2,4045,PCE952492,222.0,Tue
2224,Fri Aug 13 15:47:42 2021,5400421,CAR,2,4545,PC419B1CB,222.0,Fri
2225,Sun Aug 22 18:34:12 2021,6206783,CAR,2,4785,PC787D664,222.0,Sun
2226,Mon Aug  2 15:06:40 2021,3452250,CAR,2,4968,PC251D4C1,222.0,Mon
2227,Thu Aug  5 06:51:41 2021,9131018,CAR,2,4089,PC3CCA187,222.0,Thu
2228,Fri Aug 20 13:39:12 2021,2335799,CAR,2,4538,PCDE5402C,222.0,Fri
2229,Sun Aug  1 00:08:32 2021,3658470,TRUCK,4,4737,PCED7EAFE,222.0,Sun
2230,Thu Aug 19 21:06:19 2021,1706389,CAR,2,4776,PC6906524,223.0,Thu
2231,Thu Jul 29 19:38:05 2021,7020851,TRUCK,4,4799,PCC3A370A,223.0,Thu
2232,Tue Aug 10 23:41:20 2021,1862428,VAN,2,4989,PC7D7AE48,223.0,Tue
2233,Tue Aug 10 02:02:46 2021,8062108,TRUCK,4,4407,PC7FEC2CE,223.0,Tue
2234,Wed Aug 18 03:08:44 2021,4843259,CAR,2,4714,PC9B747F8,223.0,Wed
2235,Tue Aug  3 17:34:37 2021,9377131,VAN,2,4875,PC40FC710,223.0,Tue
2236,Fri Aug  6 02:39:27 2021,3136151,CAR,2,4820,PCC30C735,223.0,Fri
2237,Sun Aug 15 22:31:40 2021,8335972,CAR,2,4194,PC96AD1EB,223.0,Sun
2238,Wed Aug 11 19:16:50 2021,7198942,CAR,2,4837,PCA10FFA0,223.0,Wed
2239,Sun Aug 15 13:35:27 2021,2977047,VAN,2,4684,PCA76178F,223.0,Sun
2240,Fri Aug 20 09:25:45 2021,897727,TRUCK,4,4549,PC2F1A066,224.0,Fri
2241,Fri Aug 20 00:18:43 2021,1877982,CAR,2,4008,PC5680D80,224.0,Fri
2242,Thu Aug 12 00:57:47 2021,9587404,CAR,2,4035,PC1B1D964,224.0,Thu
2243,Mon Aug  9 18:06:44 2021,6559793,VAN,2,4892,PC7AA5B2F,224.0,Mon
2244,Mon Aug  9 03:40:21 2021,4757165,CAR,2,4637,PCE9C770E,224.0,Mon
2245,Tue Aug 17 03:03:55 2021,305851,CAR,2,4194,PC96AD1EB,224.0,Tue
2246,Tue Aug  3 00:25:45 2021,8113495,CAR,2,4099,PC97F19B1,224.0,Tue
2247,Fri Aug  6 19:51:27 2021,2946772,CAR,2,4426,PCC0E943C,224.0,Fri
2248,Sat Aug 14 01:06:02 2021,7189606,TRUCK,4,4392,PCAF6E464,224.0,Sat
2249,Fri Aug  6 09:03:05 2021,1143379,CAR,2,4004,PCB278A8B,224.0,Fri
2250,Sun Aug 22 05:11:35 2021,8604574,TRUCK,4,4515,PC6A1B37B,225.0,Sun
2251,Mon Aug 16 13:48:57 2021,6796231,TRUCK,4,4757,PC126524C,225.0,Mon
2252,Fri Aug 20 22:44:44 2021,3937851,CAR,2,4813,PCACF7982,225.0,Fri
2253,Mon Aug  9 09:56:07 2021,2451124,CAR,2,4282,PCCE002E5,225.0,Mon
2254,Wed Aug  4 01:20:44 2021,3015407,TRUCK,4,4548,PC4486317,225.0,Wed
2255,Thu Aug  5 16:29:09 2021,6407704,VAN,2,4597,PCBDB8BB6,225.0,Thu
2256,Sat Jul 31 21:44:16 2021,5272711,TRUCK,4,4418,PCF6EECB2,225.0,Sat
2257,Thu Aug  5 00:54:29 2021,5597789,TRUCK,4,4244,PC9F3C86B,225.0,Thu
2258,Thu Aug  5 13:53:24 2021,3417844,CAR,2,4235,PCFB11406,225.0,Thu
2259,Fri Jul 30 23:32:10 2021,4841457,CAR,2,4283,PC953B572,225.0,Fri
2260,Wed Aug 11 21:33:36 2021,9393700,TRUCK,4,4944,PC41EEC34,226.0,Wed
2261,Sat Jul 31 11:42:13 2021,4640332,CAR,2,4947,PCE4A44BE,226.0,Sat
2262,Fri Jul 30 03:45:14 2021,2102498,CAR,2,4034,PCFC754C7,226.0,Fri
2263,Sat Aug 14 06:28:51 2021,6048427,CAR,2,4367,PC8D90EF0,226.0,Sat
2264,Sat Aug 14 07:55:08 2021,7179632,CAR,2,4741,PC85A4D4B,226.0,Sat
2265,Thu Aug 12 06:47:02 2021,282997,CAR,2,4888,PC46C55B4,226.0,Thu
2266,Thu Aug 12 12:18:27 2021,5934386,TRUCK,4,4094,PC53A52CB,226.0,Thu
2267,Tue Aug  3 00:05:19 2021,1613131,TRUCK,4,4939,PCF263A5E,226.0,Tue
2268,Sat Aug 21 08:07:01 2021,4788826,CAR,2,4416,PC546F252,226.0,Sat
2269,Sun Aug  1 15:04:23 2021,436420,VAN,2,4580,PC48664B7,226.0,Sun
2270,Mon Aug  9 05:21:03 2021,5583534,CAR,2,4835,PC4645718,227.0,Mon
2271,Sat Aug 21 22:39:31 2021,886099,CAR,2,4357,PC434FA62,227.0,Sat
2272,Wed Aug 11 12:16:26 2021,7545470,CAR,2,4514,PC374C341,227.0,Wed
2273,Mon Aug  2 04:32:09 2021,2745923,CAR,2,4716,PCFCB0018,227.0,Mon
2274,Wed Aug 18 22:30:30 2021,2082517,CAR,2,4870,PC65485BB,227.0,Wed
2275,Tue Aug 10 01:41:27 2021,9913242,TRUCK,4,4975,PC818101A,227.0,Tue
2276,Thu Aug 12 02:39:16 2021,7116882,CAR,2,4249,PC6D2FAD0,227.0,Thu
2277,Fri Aug 13 16:36:37 2021,6638780,TRUCK,4,4955,PCE36723C,227.0,Fri
2278,Fri Aug 20 16:30:48 2021,9292558,VAN,2,4213,PCDD316EB,227.0,Fri
2279,Fri Aug  6 18:19:30 2021,3520695,TRUCK,4,4854,PCB6F1968,227.0,Fri
2280,Sun Aug  8 14:06:56 2021,5467089,CAR,2,4561,PCCE9B069,228.0,Sun
2281,Fri Aug  6 20:38:31 2021,922446,CAR,2,4829,PCEC030F2,228.0,Fri
2282,Sat Jul 31 10:24:35 2021,1996778,TRUCK,4,4702,PCDBC3AC9,228.0,Sat
2283,Fri Aug 13 10:49:58 2021,260779,CAR,2,4884,PC3FB1BB6,228.0,Fri
2284,Tue Aug 17 13:29:55 2021,2327207,CAR,2,4931,PC3D30AD0,228.0,Tue
2285,Thu Aug 19 02:10:36 2021,6039743,CAR,2,4229,PCD0DDD3D,228.0,Thu
2286,Sat Aug 21 13:46:08 2021,2821959,CAR,2,4769,PC10C50DC,228.0,Sat
2287,Sun Aug 15 02:26:30 2021,6443421,TRUCK,4,4084,PC71D433F,228.0,Sun
2288,Mon Aug  2 12:44:30 2021,9308193,CAR,2,4750,PCD987A9D,228.0,Mon
2289,Sat Jul 31 18:50:48 2021,2481547,CAR,2,4634,PCC72D8B8,228.0,Sat
2290,Mon Aug  2 12:59:21 2021,9263135,CAR,2,4848,PCF0FC9B2,229.0,Mon
2291,Wed Aug 18 02:39:31 2021,5938724,CAR,2,4473,PC51FDD60,229.0,Wed
2292,Wed Aug 11 09:32:56 2021,2807511,CAR,2,4235,PCFB11406,229.0,Wed
2293,Sat Jul 31 05:37:21 2021,9782840,CAR,2,4894,PCDADB8C6,229.0,Sat
2294,Fri Aug 13 10:16:15 2021,2882003,CAR,2,4191,PCCC28F87,229.0,Fri
2295,Fri Aug  6 05:53:32 2021,1795308,CAR,2,4439,PC845CEA6,229.0,Fri
2296,Thu Aug 19 15:20:30 2021,3369737,CAR,2,4941,PCA6403C1,229.0,Thu
2297,Wed Aug 11 22:20:04 2021,4760336,CAR,2,4674,PC795E7B9,229.0,Wed
2298,Wed Aug  4 11:17:00 2021,3355165,TRUCK,4,4718,PC81E83B9,229.0,Wed
2299,Mon Aug 16 17:09:26 2021,7001035,TRUCK,4,4481,PC30AAE76,229.0,Mon
2300,Wed Aug 18 10:38:15 2021,7405540,TRUCK,4,5003,PCAC9371E,230.0,Wed
2301,Thu Aug  5 23:21:46 2021,4778378,CAR,2,4467,PCF5E0389,230.0,Thu
2302,Tue Aug  3 21:35:25 2021,7680482,CAR,2,4735,PC2294422,230.0,Tue
2303,Wed Aug 11 10:16:03 2021,5752445,TRUCK,4,4061,PC3A63A79,230.0,Wed
2304,Sat Jul 31 12:52:34 2021,8693408,CAR,2,4618,PC8F4AF85,230.0,Sat
2305,Thu Aug 19 18:40:23 2021,6951096,CAR,2,4144,PCAC7E4C1,230.0,Thu
2306,Sun Aug  1 08:07:35 2021,4812389,TRUCK,4,4132,PC8E2A7E0,230.0,Sun
2307,Wed Aug  4 17:26:39 2021,693170,CAR,2,4561,PCCE9B069,230.0,Wed
2308,Sun Aug 15 16:55:35 2021,4065634,CAR,2,4150,PCC8441A8,230.0,Sun
2309,Fri Aug 13 01:11:47 2021,1969675,TRUCK,4,4348,PCD66314D,230.0,Fri
2310,Wed Aug 18 01:46:17 2021,8285719,TRUCK,4,4860,PCF4A2DA9,231.0,Wed
2311,Thu Aug  5 04:01:28 2021,3786368,TRUCK,4,4158,PCAA68777,231.0,Thu
2312,Thu Jul 29 23:37:16 2021,5384549,CAR,2,4320,PC40C93B0,231.0,Thu
2313,Wed Aug 18 21:14:11 2021,2576951,VAN,2,4510,PC652EEF2,231.0,Wed
2314,Tue Aug  3 06:34:59 2021,9824406,VAN,2,4286,PC12BE494,231.0,Tue
2315,Sun Aug 15 01:31:13 2021,9132828,TRUCK,4,4150,PCC8441A8,231.0,Sun
2316,Wed Aug  4 11:32:12 2021,2843071,VAN,2,4055,PCA06B2F1,231.0,Wed
2317,Sat Aug 14 01:39:31 2021,9641681,CAR,2,4657,PCC591410,231.0,Sat
2318,Fri Aug  6 12:16:22 2021,2470458,CAR,2,4932,PC46C4A27,231.0,Fri
2319,Mon Aug 16 21:11:03 2021,5151500,TRUCK,4,4968,PC251D4C1,231.0,Mon
2320,Sun Aug  1 00:55:45 2021,3521188,CAR,2,4075,PC2125618,232.0,Sun
2321,Wed Aug 11 08:06:53 2021,7180370,TRUCK,4,4293,PC2A27502,232.0,Wed
2322,Mon Aug 16 08:18:58 2021,1524848,CAR,2,4626,PC93E7766,232.0,Mon
2323,Sat Jul 31 17:33:25 2021,9716750,CAR,2,4092,PC40C2E00,232.0,Sat
2324,Thu Aug 19 08:29:03 2021,280604,CAR,2,4446,PC7F1A5B9,232.0,Thu
2325,Sat Jul 31 06:15:36 2021,1343714,CAR,2,4841,PCE45DE8D,232.0,Sat
2326,Tue Aug 10 21:50:12 2021,6861431,CAR,2,4284,PC0DB49FD,232.0,Tue
2327,Fri Aug 13 00:08:35 2021,805640,TRUCK,4,4164,PC578D797,232.0,Fri
2328,Fri Aug 20 08:48:39 2021,9583399,CAR,2,4583,PC0567192,232.0,Fri
2329,Wed Aug  4 20:56:20 2021,4595595,CAR,2,4492,PC0BF2899,232.0,Wed
2330,Thu Aug  5 14:25:13 2021,8132088,CAR,2,4378,PC074E6A8,233.0,Thu
2331,Tue Aug 17 09:16:31 2021,6653572,VAN,2,4088,PC14008D5,233.0,Tue
2332,Fri Aug  6 12:08:59 2021,179154,CAR,2,4811,PCBF83C7A,233.0,Fri
2333,Fri Jul 30 15:06:44 2021,4036170,CAR,2,4206,PCAC34A40,233.0,Fri
2334,Sat Aug 14 00:02:59 2021,939177,CAR,2,4601,PCC932802,233.0,Sat
2335,Mon Aug  9 19:19:36 2021,7580388,CAR,2,4215,PC4C76F48,233.0,Mon
2336,Mon Aug  9 00:59:00 2021,5562181,CAR,2,4257,PC1AB9C93,233.0,Mon
2337,Tue Aug 10 01:43:17 2021,2415713,CAR,2,4227,PCD8346A6,233.0,Tue
2338,Sat Aug  7 11:32:34 2021,2822394,VAN,2,4604,PC0553E32,233.0,Sat
2339,Sun Aug 22 07:23:48 2021,8913290,CAR,2,4563,PCA214501,233.0,Sun
2340,Mon Aug  2 07:57:01 2021,2293565,CAR,2,4866,PC3137434,234.0,Mon
2341,Sun Aug 15 10:23:18 2021,4900866,TRUCK,4,4337,PCCF6A454,234.0,Sun
2342,Fri Aug  6 21:20:06 2021,1421478,CAR,2,4052,PC25E70B7,234.0,Fri
2343,Thu Aug  5 23:21:08 2021,5842605,CAR,2,4124,PC3338D42,234.0,Thu
2344,Mon Aug 16 03:20:55 2021,208597,VAN,2,4658,PC1A58039,234.0,Mon
2345,Fri Aug 13 10:32:14 2021,5622316,CAR,2,4142,PC7ACFF7C,234.0,Fri
2346,Fri Aug 20 16:08:06 2021,9663007,CAR,2,4070,PCEECA8B2,234.0,Fri
2347,Tue Aug  3 01:46:34 2021,1638578,CAR,2,4790,PC2387B02,234.0,Tue
2348,Thu Aug 19 21:02:23 2021,2532322,CAR,2,4610,PCA4D3E9B,234.0,Thu
2349,Thu Aug 19 11:12:44 2021,7918655,CAR,2,4724,PC3DE08BF,234.0,Thu
2350,Thu Aug  5 13:48:42 2021,9938856,CAR,2,4783,PC9889263,235.0,Thu
2351,Tue Aug  3 18:55:46 2021,9695966,CAR,2,4502,PCB2CC82C,235.0,Tue
2352,Sat Aug 21 01:18:25 2021,9368098,CAR,2,4533,PC8DA1D3B,235.0,Sat
2353,Fri Aug 13 01:45:10 2021,3091104,TRUCK,4,4328,PC3777B8E,235.0,Fri
2354,Sun Aug  1 05:52:05 2021,1228688,TRUCK,4,4889,PC3547FAD,235.0,Sun
2355,Fri Aug 13 19:54:25 2021,4978473,CAR,2,4745,PC6397888,235.0,Fri
2356,Thu Aug 12 05:08:18 2021,1021235,CAR,2,4383,PC4BFE950,235.0,Thu
2357,Fri Jul 30 16:25:40 2021,4034239,CAR,2,4815,PC19C02F1,235.0,Fri
2358,Thu Aug  5 09:04:34 2021,382452,TRUCK,4,4511,PCFBEFA9E,235.0,Thu
2359,Thu Aug  5 05:30:46 2021,9300835,CAR,2,4685,PC5D33C18,235.0,Thu
2360,Thu Aug 19 18:42:58 2021,1591492,TRUCK,4,4754,PC99AE725,236.0,Thu
2361,Tue Aug 17 17:48:45 2021,9718468,CAR,2,4405,PC70CA955,236.0,Tue
2362,Thu Aug  5 16:08:33 2021,2508097,CAR,2,4683,PC96978C6,236.0,Thu
2363,Sun Aug  1 04:51:16 2021,1707883,CAR,2,4633,PC974552B,236.0,Sun
2364,Wed Aug 11 14:44:28 2021,6923316,VAN,2,4026,PC2CE9851,236.0,Wed
2365,Tue Aug  3 18:12:26 2021,6098870,TRUCK,4,4152,PCF6F4CA1,236.0,Tue
2366,Mon Aug  9 17:01:23 2021,1388802,CAR,2,4816,PCB500A9F,236.0,Mon
2367,Sun Aug 15 17:15:49 2021,5377509,CAR,2,4730,PC7DC0964,236.0,Sun
2368,Sat Aug 21 12:42:29 2021,2323339,CAR,2,4612,PC871C1FC,236.0,Sat
2369,Wed Aug  4 11:42:45 2021,7854858,CAR,2,4156,PC6BCA05F,236.0,Wed
2370,Thu Jul 29 15:32:48 2021,8940137,TRUCK,4,4597,PCBDB8BB6,237.0,Thu
2371,Thu Aug 12 05:14:32 2021,371476,CAR,2,4652,PC74A3585,237.0,Thu
2372,Thu Aug 12 09:31:14 2021,3462173,CAR,2,4581,PCC347465,237.0,Thu
2373,Sat Jul 31 17:23:19 2021,3646260,TRUCK,4,4228,PC4F78F1B,237.0,Sat
2374,Thu Aug  5 18:41:25 2021,6104161,CAR,2,4286,PC12BE494,237.0,Thu
2375,Mon Aug 16 22:18:45 2021,226187,CAR,2,4129,PCA6127FF,237.0,Mon
2376,Mon Aug 16 11:32:19 2021,5473322,CAR,2,4380,PC905B5D4,237.0,Mon
2377,Sat Aug 21 08:45:44 2021,2931862,VAN,2,4756,PC8AEC6E8,237.0,Sat
2378,Mon Aug  9 05:48:49 2021,8105227,TRUCK,4,4233,PC57279D0,237.0,Mon
2379,Mon Aug  2 13:40:25 2021,6067944,TRUCK,4,4854,PCB6F1968,237.0,Mon
2380,Sun Aug  8 17:42:28 2021,8716008,CAR,2,4259,PCBB65EF4,238.0,Sun
2381,Fri Jul 30 14:58:17 2021,9122828,VAN,2,4587,PC576A3BA,238.0,Fri
2382,Mon Aug 16 11:50:55 2021,29271,TRUCK,4,4906,PC3D58C5E,238.0,Mon
2383,Wed Aug  4 21:55:52 2021,940938,CAR,2,4657,PCC591410,238.0,Wed
2384,Wed Aug 11 09:31:22 2021,5745091,VAN,2,4907,PCCEEF65A,238.0,Wed
2385,Sun Aug 22 05:05:36 2021,5825255,TRUCK,4,4259,PCBB65EF4,238.0,Sun
2386,Wed Aug 11 21:52:09 2021,736458,VAN,2,4398,PCE60D320,238.0,Wed
2387,Thu Aug 19 01:24:06 2021,2143542,CAR,2,4356,PCF1979AE,238.0,Thu
2388,Mon Aug  2 22:33:26 2021,4929205,CAR,2,4942,PCD51A740,238.0,Mon
2389,Sat Aug 21 02:41:45 2021,2107435,CAR,2,4927,PC2D22627,238.0,Sat
2390,Thu Aug 12 01:17:32 2021,764188,CAR,2,4058,PC3415EA4,239.0,Thu
2391,Tue Aug  3 07:38:22 2021,4464115,CAR,2,4728,PC07BF95F,239.0,Tue
2392,Thu Aug 12 18:06:25 2021,3367963,TRUCK,4,4557,PC6C80A46,239.0,Thu
2393,Thu Aug 19 04:47:43 2021,4396339,TRUCK,4,4130,PC9F22103,239.0,Thu
2394,Thu Aug 19 18:58:09 2021,2891442,CAR,2,4995,PCBE6ABE5,239.0,Thu
2395,Fri Aug 20 17:04:40 2021,751154,CAR,2,4104,PC0A63844,239.0,Fri
2396,Sun Aug  8 05:32:53 2021,5688186,CAR,2,4348,PCD66314D,239.0,Sun
2397,Tue Aug 10 16:12:39 2021,5529818,CAR,2,4599,PC800C92D,239.0,Tue
2398,Sun Aug  8 21:09:43 2021,5311120,CAR,2,4975,PC818101A,239.0,Sun
2399,Fri Aug 13 16:20:16 2021,3750012,CAR,2,4263,PCD6DBA1D,239.0,Fri
2400,Fri Aug  6 08:00:29 2021,208207,CAR,2,4985,PCCA71D2C,240.0,Fri
2401,Tue Aug  3 22:44:47 2021,2926595,VAN,2,4502,PCB2CC82C,240.0,Tue
2402,Fri Aug 20 18:37:28 2021,1575438,CAR,2,4061,PC3A63A79,240.0,Fri
2403,Wed Aug 11 00:41:08 2021,6733524,CAR,2,4186,PC922BA3E,240.0,Wed
2404,Tue Aug  3 12:47:56 2021,7492188,CAR,2,4072,PC69F3F14,240.0,Tue
2405,Wed Aug  4 18:02:50 2021,1135479,CAR,2,4309,PC5E92F61,240.0,Wed
2406,Sat Aug  7 09:45:46 2021,3138965,CAR,2,4025,PC5ABB8E4,240.0,Sat
2407,Fri Aug 20 01:47:26 2021,7852976,TRUCK,4,4304,PC89FB76E,240.0,Fri
2408,Wed Aug  4 11:27:10 2021,632828,TRUCK,4,4842,PC16F5A24,240.0,Wed
2409,Sun Aug 15 08:03:00 2021,2585797,CAR,2,4439,PC845CEA6,240.0,Sun
2410,Sat Aug 14 12:34:36 2021,8101085,CAR,2,4051,PC3B970F2,241.0,Sat
2411,Sat Aug 14 12:45:50 2021,9158382,CAR,2,4961,PC92C5115,241.0,Sat
2412,Tue Aug 17 06:10:20 2021,8641771,TRUCK,4,4242,PCECC4DE2,241.0,Tue
2413,Sun Aug 15 04:23:28 2021,845364,CAR,2,4394,PCD3A817A,241.0,Sun
2414,Wed Aug  4 15:18:08 2021,1588316,CAR,2,4049,PC4779D38,241.0,Wed
2415,Thu Aug  5 19:42:49 2021,3401822,VAN,2,4279,PCCA817EB,241.0,Thu
2416,Sat Aug 21 18:37:31 2021,9320107,CAR,2,4497,PC76FDDEA,241.0,Sat
2417,Sun Aug  1 00:18:23 2021,3865123,TRUCK,4,4027,PCE7A4F34,241.0,Sun
2418,Sat Aug  7 23:53:41 2021,7275070,CAR,2,4835,PC4645718,241.0,Sat
2419,Sun Aug  8 21:31:19 2021,2321017,CAR,2,4718,PC81E83B9,241.0,Sun
